id,location,parent,parent_id
10069,Cottonwood,United States,11708
10070,Sierra Vista,United States,11708
10071,Bullhead City,United States,11708
10072,Casa Grande,United States,11708
10073,Winslow,United States,11708
10074,Snowflake,United States,11708
10075,Yuma,United States,11708
10076,Sahuarita,United States,11708
10077,Somerton,United States,11708
10078,Chino Valley,United States,11708
10079,Chandler,United States,11708
10080,Youngtown,United States,11708
10081,Fountain Hills,United States,11708
10082,Eagar,United States,11708
10083,Surprise,United States,11708
10084,South Tucson,United States,11708
10085,Litchfield Park,United States,11708
10086,Globe,United States,11708
10087,Lake Havasu City,United States,11708
10088,Colorado City,United States,11708
10089,Goodyear,United States,11708
10090,Peoria,United States,11708
10091,Camp Verde,United States,11708
10092,Kingman,United States,11708
10093,Thatcher,United States,11708
10094,Phoenix,United States,11708
10095,San Luis,United States,11708
10096,Tempe,United States,11708
10097,Paradise Valley,United States,11708
10098,Page,United States,11708
10099,Clifton,United States,11708
10100,Nampa,United States,11708
10101,Pocatello,United States,11708
10102,Post Falls,United States,11708
10103,Hailey,United States,11708
10104,Boise,United States,11708
10105,Eagle,United States,11708
10106,Rexburg,United States,11708
10107,Rigby,United States,11708
10108,Rathdrum,United States,11708
10109,Ammon,United States,11708
10110,Middleton,United States,11708
10111,Payette,United States,11708
10112,Rupert,United States,11708
10113,Kuna,United States,11708
10114,Jerome,United States,11708
10115,Burley,United States,11708
10116,Twin Falls,United States,11708
10117,Sandpoint,United States,11708
10118,Mountain Home,United States,11708
10119,Hayden,United States,11708
10120,Blackfoot,United States,11708
10121,Moscow,United States,11708
10122,Star,United States,11708
10123,Coeur d'Alene,United States,11708
10124,Weiser,United States,11708
10125,Chubbuck,United States,11708
10126,Idaho Falls,United States,11708
10127,Emmett,United States,11708
10128,Torrington,United States,11708
10129,New London,United States,11708
10130,Waterbury,United States,11708
10131,Shelton,United States,11708
10132,New Britain,United States,11708
10133,Groton,United States,11708
10134,City of Milford (balance),United States,11708
10135,Naugatuck,United States,11708
10136,Jewett City,United States,11708
10137,Bridgeport,United States,11708
10138,Meriden,United States,11708
10139,Danbury,United States,11708
10140,Ansonia,United States,11708
10141,Bristol,United States,11708
10142,New Haven,United States,11708
10143,Norwich,United States,11708
10144,Stamford,United States,11708
10145,Presque Isle,United States,11708
10146,Biddeford,United States,11708
10147,Saco,United States,11708
10148,Old Town,United States,11708
10149,Sanford,United States,11708
10150,Auburn,United States,11708
10151,South Portland,United States,11708
10152,Rockland,United States,11708
10153,Caribou,United States,11708
10154,Gardiner,United States,11708
10155,Westbrook,United States,11708
10156,Lewiston,United States,11708
10157,Bath,United States,11708
10158,Bangor,United States,11708
10159,Brewer,United States,11708
10160,Ellsworth,United States,11708
10161,Easton,United States,11708
10162,Frostburg,United States,11708
10163,Mount Rainier,United States,11708
10164,Ocean City,United States,11708
10165,Hyattsville,United States,11708
10166,Thurmont,United States,11708
10167,Annapolis,United States,11708
10168,Salisbury,United States,11708
10169,Hampstead,United States,11708
10170,La Plata,United States,11708
10171,Takoma Park,United States,11708
10172,Walkersville,United States,11708
10173,Fruitland,United States,11708
10174,Elkton,United States,11708
10175,New Carrollton,United States,11708
10176,Princess Anne,United States,11708
10177,Rockville,United States,11708
10178,Hagerstown,United States,11708
10179,Westminster,United States,11708
10180,Leonardtown,United States,11708
10181,Frederick,United States,11708
10182,Havre de Grace,United States,11708
10183,Bowie,United States,11708
10184,Chestertown,United States,11708
10185,Cheverly,United States,11708
10186,Mount Airy,United States,11708
10187,Glenarden,United States,11708
10188,Greenbelt,United States,11708
10189,Riverdale Park,United States,11708
10190,District Heights,United States,11708
10191,Bladensburg,United States,11708
10192,Cumberland,United States,11708
10193,Bel Air,United States,11708
10194,Taneytown,United States,11708
10195,College Park,United States,11708
10196,Chesapeake Beach,United States,11708
10197,Emmitsburg,United States,11708
10198,Westernport,United States,11708
10199,Gaithersburg,United States,11708
10200,Baltimore,United States,11708
10201,Marlborough,United States,11708
10202,Quincy,United States,11708
10203,Chicopee,United States,11708
10204,Waltham,United States,11708
10205,Gloucester,United States,11708
10206,Boston,United States,11708
10207,Haverhill,United States,11708
10208,Pittsfield,United States,11708
10209,Everett,United States,11708
10210,Brockton,United States,11708
10211,North Adams,United States,11708
10212,Westfield,United States,11708
10213,Somerville,United States,11708
10214,Northampton,United States,11708
10215,Methuen,United States,11708
10216,Holyoke,United States,11708
10217,Newburyport,United States,11708
10218,Fitchburg,United States,11708
10219,Revere,United States,11708
10220,New Bedford,United States,11708
10221,Beverly,United States,11708
10222,Woburn,United States,11708
10223,Worcester,United States,11708
10224,Melrose,United States,11708
10225,Peabody,United States,11708
10226,Leominster,United States,11708
10227,Malden,United States,11708
10228,Lynn,United States,11708
10229,Attleboro,United States,11708
10230,Fall River,United States,11708
10231,Taunton,United States,11708
10232,Toledo,United States,11708
10233,University Heights,United States,11708
10234,Sheffield Lake,United States,11708
10235,Blue Ash,United States,11708
10236,Trotwood,United States,11708
10237,Grove City,United States,11708
10238,Northwood,United States,11708
10239,Akron,United States,11708
10240,Lakewood,United States,11708
10241,Wickliffe,United States,11708
10242,Montgomery,United States,11708
10243,Newark,United States,11708
10244,Vandalia,United States,11708
10245,Columbiana,United States,11708
10246,Kirtland,United States,11708
10247,Oberlin,United States,11708
10248,North Canton,United States,11708
10249,Napoleon,United States,11708
10250,Bellefontaine,United States,11708
10251,Shaker Heights,United States,11708
10252,Galion,United States,11708
10253,Brecksville,United States,11708
10254,Lisbon,United States,11708
10255,Miamisburg,United States,11708
10256,Steubenville,United States,11708
10257,Eastlake,United States,11708
10258,Powell,United States,11708
10259,The Village of Indian Hill,United States,11708
10260,Bedford Heights,United States,11708
10261,Russells Point,United States,11708
10262,Ashville,United States,11708
10263,Strongsville,United States,11708
10264,Harrison,United States,11708
10265,Campbell,United States,11708
10266,Athens,United States,11708
10267,Stow,United States,11708
10268,Lyndhurst,United States,11708
10269,Cleveland Heights,United States,11708
10270,Parma,United States,11708
10271,Caldwell,United States,11708
10272,Norton,United States,11708
10273,Delphos,United States,11708
10274,Westerville,United States,11708
10275,Seven Hills,United States,11708
10276,Norwood,United States,11708
10277,Fostoria,United States,11708
10278,Oakwood,United States,11708
10279,Hudson,United States,11708
10280,Port Clinton,United States,11708
10281,Circleville,United States,11708
10282,Middleburg Heights,United States,11708
10283,Reynoldsburg,United States,11708
10284,Mount Vernon,United States,11708
10285,Gahanna,United States,11708
10286,Wilmington,United States,11708
10287,Madeira,United States,11708
10288,Fairfield,United States,11708
10289,Shelby,United States,11708
10290,Cuyahoga Falls,United States,11708
10291,Youngstown,United States,11708
10292,Canal Winchester,United States,11708
10293,Mayfield Heights,United States,11708
10294,Twinsburg,United States,11708
10295,Grandview Heights,United States,11708
10296,Pickerington,United States,11708
10297,Sandusky,United States,11708
10298,South Euclid,United States,11708
10299,Euclid,United States,11708
10300,Zanesville,United States,11708
10301,Defiance,United States,11708
10302,Avon,United States,11708
10303,Saint Clairsville,United States,11708
10304,Alliance,United States,11708
10305,Seville,United States,11708
10306,Deer Park,United States,11708
10307,Mount Healthy,United States,11708
10308,Painesville,United States,11708
10309,Wauseon,United States,11708
10310,Fairlawn,United States,11708
10311,Norwalk,United States,11708
10312,Maple Heights,United States,11708
10313,Fairborn,United States,11708
10314,Sharonville,United States,11708
10315,Rittman,United States,11708
10316,Orrville,United States,11708
10317,Kent,United States,11708
10318,Dover,United States,11708
10319,Mentor,United States,11708
10320,Conneaut,United States,11708
10321,Rossford,United States,11708
10322,Ashtabula,United States,11708
10323,Garfield Heights,United States,11708
10324,Canal Fulton,United States,11708
10325,Moraine,United States,11708
10326,Barberton,United States,11708
10327,Forest Park,United States,11708
10328,Delaware,United States,11708
10329,Riverside,United States,11708
10330,Massillon,United States,11708
10331,East Liverpool,United States,11708
10332,North Olmsted,United States,11708
10333,Ironton,United States,11708
10334,Olmsted Falls,United States,11708
10335,Ravenna,United States,11708
10336,Springboro,United States,11708
10337,Struthers,United States,11708
10338,Streetsboro,United States,11708
10339,Bay Village,United States,11708
10340,Kenton,United States,11708
10341,Washington Court House,United States,11708
10342,Bucyrus,United States,11708
10343,Celina,United States,11708
10344,Amherst,United States,11708
10345,Wellston,United States,11708
10346,Ada,United States,11708
10347,Brooklyn,United States,11708
10348,Englewood,United States,11708
10349,Willowick,United States,11708
10350,Pepper Pike,United States,11708
10351,Macedonia,United States,11708
10352,Carlisle,United States,11708
10353,Tipp City,United States,11708
10354,North Ridgeville,United States,11708
10355,Fremont,United States,11708
10356,Kettering,United States,11708
10357,Beavercreek,United States,11708
10358,Hilliard,United States,11708
10359,Willoughby,United States,11708
10360,Loveland,United States,11708
10361,Greenfield,United States,11708
10362,Canfield,United States,11708
10363,Brunswick,United States,11708
10364,Marietta,United States,11708
10365,Wapakoneta,United States,11708
10366,North College Hill,United States,11708
10367,Granville,United States,11708
10368,Reading,United States,11708
10369,Sunbury,United States,11708
10370,Brook Park,United States,11708
10371,Middleport,United States,11708
10372,Broadview Heights,United States,11708
10373,New Bremen,United States,11708
10374,Waterville,United States,11708
10375,Grafton,United States,11708
10376,Heath,United States,11708
10377,Bedford,United States,11708
10378,Upper Sandusky,United States,11708
10379,Dublin,United States,11708
10380,Eaton,United States,11708
10381,Westlake,United States,11708
10382,Upper Arlington,United States,11708
10383,Oregon,United States,11708
10384,Clyde,United States,11708
10385,New Carlisle,United States,11708
10386,Uhrichsville,United States,11708
10387,Cheviot,United States,11708
10388,New Franklin,United States,11708
10389,Piqua,United States,11708
10390,Chardon,United States,11708
10391,Cincinnati,United States,11708
10392,Beachwood,United States,11708
10393,Perrysburg,United States,11708
10394,Sylvania,United States,11708
10395,Urbana,United States,11708
10396,Munroe Falls,United States,11708
10397,Coshocton,United States,11708
10398,Findlay,United States,11708
10399,Bryan,United States,11708
10400,Hubbard,United States,11708
10401,Garrettsville,United States,11708
10402,Parma Heights,United States,11708
10403,East Cleveland,United States,11708
