name,birthcity,countryName,birthyear,gender,occupation,industry,domain,TotalPageViews,StdDevPageViews,PageViewsEnglish,AverageViews
Jean Dujardin,Rueil-Malmaison,France,1972,Male,ACTOR,FILM AND THEATRE,ARTS,5828721,145151.8853,1647945,138779.0714
Osamu Tezuka,Toyonaka,JAPAN,1928,Male,COMIC ARTIST,DESIGN,ARTS,5817302,14554.31314,1564778,149161.5897
Elie Wiesel,Sighetu Marma?iei,Romania,1928,Male,WRITER,LANGUAGE,HUMANITIES,5812454,21939.04033,4181224,132101.2273
Miriam Makeba,Johannesburg,SOUTH AFRICA,1932,Female,SINGER,MUSIC,ARTS,5806962,415839.0696,2659699,129043.6
Jacques Brel,Schaerbeek,BELGIUM,1929,Male,SINGER,MUSIC,ARTS,5801831,21105.94802,1379487,101786.5088
Barry Gibb,Douglas,Isle of Man,1946,Male,MUSICIAN,MUSIC,ARTS,5800575,118760.3002,3627006,214836.1111
Warwick Davis,Epsom,UNITED KINGDOM,1970,Male,ACTOR,FILM AND THEATRE,ARTS,5797426,51003.95626,4265821,175679.5758
Peter Drucker,Vienna,Austria,1909,Male,WRITER,LANGUAGE,HUMANITIES,5787138,24972.75901,2365627,152293.1053
Sam Mendes,Reading,UNITED KINGDOM,1965,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,5783976,52645.81125,3730290,186579.871
Tom DeLonge,San Diego,UNITED STATES,1975,Male,MUSICIAN,MUSIC,ARTS,5780605,15512.37601,4029661,186471.129
Kristin Scott Thomas,Redruth,UNITED KINGDOM,1960,Female,ACTOR,FILM AND THEATRE,ARTS,5780303,32661.63122,3204205,175160.697
Lech Wa??sa,Popowo,Poland,1943,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5763821,25259.69972,1529254,42694.97037
Taro Aso,Iizuka,JAPAN,1940,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5763327,92140.58623,97451,106728.2778
Daron Malakian,Los Angeles,UNITED STATES,1975,Male,MUSICIAN,MUSIC,ARTS,5759399,14522.44603,2743767,155659.4324
Aphex Twin,Limerick,IRELAND,1971,Male,MUSICIAN,MUSIC,ARTS,5757147,12073.79863,3518508,174459
Nick Vujicic,Melbourne,AUSTRALIA,1982,Male,PRESENTER,MEDIA PERSONALITY,PUBLIC FIGURE,5755067,78629.04808,3141191,205538.1071
Astrid Lindgren,Vimmerby,SWEDEN,1907,Female,WRITER,LANGUAGE,HUMANITIES,5754189,20492.29455,925141,92809.5
Matisyahu,West Chester,United States,1979,Male,MUSICIAN,MUSIC,ARTS,5749922,30352.67068,3971956,212960.0741
Cliff Richard,Lucknow,India,1940,Male,MUSICIAN,MUSIC,ARTS,5744676,34422.71729,3921209,151175.6842
John Turturro,New York,UNITED STATES,1957,Male,ACTOR,FILM AND THEATRE,ARTS,5739504,27462.64129,3648397,185145.2903
Yu-Na Kim,Bucheon,South Korea,1990,Female,SKATER,INDIVIDUAL SPORTS,SPORTS,5735228,107004.3381,2253959,197766.4828
Helmut Kohl,Ludwigshafen,GERMANY,1930,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5734221,26048.91977,1231986,88218.78462
Bridget Fonda,Los Angeles,UNITED STATES,1964,Female,ACTOR,FILM AND THEATRE,ARTS,5732854,22904.33499,3534302,163795.8286
Marco Simoncelli,Cattolica,ITALY,1987,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,5718425,385125.0665,1756207,150484.8684
Deco,S�o Bernardo do Campo,Brazil,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5718408,29190.32109,2551102,119133.5
Ursula Andress,Ostermundigen,SWITZERLAND,1936,Female,ACTOR,FILM AND THEATRE,ARTS,5718011,36354.91018,3429420,163371.7429
Dominic Purcell,Wallasey,UNITED KINGDOM,1970,Male,ACTOR,FILM AND THEATRE,ARTS,5712874,20210.47776,2961988,163224.9714
Kofi Kingston,Ghana,Ghana,1981,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,5710358,19558.66026,3956248,196908.8966
Keke Palmer,Chicago,UNITED STATES,1993,Female,ACTOR,FILM AND THEATRE,ARTS,5705701,32001.14429,4439754,196748.3103
Coolio,Los Angeles,UNITED STATES,1963,Male,SINGER,MUSIC,ARTS,5702896,37806.09566,3919035,219342.1538
Bipasha Basu,New Delhi,India,1979,Female,ACTOR,FILM AND THEATRE,ARTS,5701434,36465.77294,5157427,190047.8
Gabriel Batistuta,Reconquista,ARGENTINA,1969,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5700925,24090.67345,1795320,116345.4082
Yukio Hatoyama,Bunky?,JAPAN,1947,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5694881,103993.659,769791,103543.2909
Manmohan Singh,Gah,India,1932,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5694801,32428.33969,4654333,79094.45833
Lloyd Banks,New Carrollton,UNITED STATES,1982,Male,SINGER,MUSIC,ARTS,5691167,28040.02972,4308277,210783.963
Burt Lancaster,New York,UNITED STATES,1913,Male,ACTOR,FILM AND THEATRE,ARTS,5690844,25564.05201,3270305,109439.3077
Prince,Minneapolis,UNITED STATES,1958,Male,SINGER,MUSIC,ARTS,5689324,30010.5864,769992,126429.4222
Naomie Harris,London,UNITED KINGDOM,1976,Female,ACTOR,FILM AND THEATRE,ARTS,5680182,88932.03224,3851710,218468.5385
Isabelle Adjani,Paris,France,1955,Female,ACTOR,FILM AND THEATRE,ARTS,5679265,33342.04593,2028750,120835.4255
Carrie-Anne Moss,Burnaby,CANADA,1967,Female,ACTOR,FILM AND THEATRE,ARTS,5674784,24763.0258,3245583,162136.6857
Kevin Kline,St. Louis,UNITED STATES,1947,Male,ACTOR,FILM AND THEATRE,ARTS,5673133,25958.08804,3948602,157587.0278
Jack Lemmon,Boston,UNITED STATES,1925,Male,ACTOR,FILM AND THEATRE,ARTS,5668642,20890.6452,3412331,109012.3462
Varg Vikernes,Bergen,NORWAY,1973,Male,MUSICIAN,MUSIC,ARTS,5665256,37425.05254,2627201,166625.1765
Tom Kenny,Syracuse,UNITED STATES,1962,Male,ACTOR,FILM AND THEATRE,ARTS,5665075,48531.89221,5168452,217887.5
Ritchie Blackmore,Weston-super-Mare,UNITED KINGDOM,1945,Male,MUSICIAN,MUSIC,ARTS,5660187,14545.62089,2459419,145133
Kristanna Loken,Ghent,UNITED STATES,1979,Female,ACTOR,FILM AND THEATRE,ARTS,5658198,18835.61617,3254203,166417.5882
Paul Giamatti,New Haven,UNITED STATES,1967,Male,ACTOR,FILM AND THEATRE,ARTS,5657644,30393.27667,4118216,171443.7576
Anwar Sadat,Mit Abu al-Kum,EGYPT,1918,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5654603,50625.78673,1984107,77460.31507
Krist Novoselic,Los Angeles,UNITED STATES,1965,Male,MUSICIAN,MUSIC,ARTS,5650915,21725.15339,3416965,171239.8485
Dmitri Shostakovich,Saint Petersburg,Russia,1906,Male,COMPOSER,MUSIC,ARTS,5642495,17307.12993,2330111,91007.98387
Richard Dreyfuss,New York,UNITED STATES,1947,Male,ACTOR,FILM AND THEATRE,ARTS,5642373,23593.06152,3853534,144676.2308
Daniel Alves,Juazeiro,BRAZIL,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5635706,35268.40313,2006757,119908.6383
Junichiro Koizumi,Yokosuka,JAPAN,1942,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5629510,40717.40224,838156,100526.9643
Rajneesh,Madhya Pradesh,India,1931,Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,5628986,149853.6574,2823111,140724.65
Luis Bu�uel,Calanda,SPAIN,1900,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,5624668,27301.869,1982727,102266.6909
Queen Rania of Jordan,Kuwait City,Kuwait,1970,Female,COMPANION,COMPANIONS,PUBLIC FIGURE,5624122,37299.93806,3470709,148003.2105
Emma Bunton,Finchley,UNITED KINGDOM,1976,Female,SINGER,MUSIC,ARTS,5622292,46000.90253,3738323,175696.625
Zico,Rio de Janeiro,BRAZIL,1953,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5622197,23723.77181,1405370,127777.2045
Sienna Guillory,Kettering,UNITED KINGDOM,1975,Female,ACTOR,FILM AND THEATRE,ARTS,5613110,56033.65596,3035648,200468.2143
Julio Cort�zar,Ixelles,BELGIUM,1914,Male,WRITER,LANGUAGE,HUMANITIES,5612549,41611.77191,780435,122011.9348
Octavio Paz,Mexico City,MEXICO,1914,Male,WRITER,LANGUAGE,HUMANITIES,5608730,27690.6262,854298,84980.75758
Nick Drake,Yangon,,1948,Male,MUSICIAN,MUSIC,ARTS,5608024,43549.25144,4009956,186934.1333
Carl XVI Gustaf of Sweden,Stockholm,Sweden,1946,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5605185,35931.81545,2146958,84927.04545
Richard Stallman,New York,UNITED STATES,1953,Male,COMPUTER SCIENTIST,COMPUTER SCIENCE,SCIENCE & TECHNOLOGY,5605045,18475.56833,2335849,62978.03371
Roberto Benigni,Castiglion Fiorentino,ITALY,1952,Male,ACTOR,FILM AND THEATRE,ARTS,5601032,33100.61478,1427369,114306.7755
James Hunt,Sutton,United Kingdom,1947,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,5596182,194213.8951,3189122,169581.2727
Django Reinhardt,Liberchies,BELGIUM,1910,Male,MUSICIAN,MUSIC,ARTS,5595777,17357.80981,2755084,127176.75
Gennaro Gattuso,Corigliano Calabro,ITALY,1978,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5594568,47206.12819,1872120,116553.5
Colbie Caillat,Los Angeles,UNITED STATES,1985,Female,MUSICIAN,MUSIC,ARTS,5591841,23973.97472,4137334,207105.2222
Slobodan Milo�evi?,Po�arevac,SERBIA,1941,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5591751,28191.54298,2481155,86026.93846
Mario Benedetti,Paso de los Toros,URUGUAY,1920,Male,WRITER,LANGUAGE,HUMANITIES,5588521,61495.53884,459835,186284.0333
Bj�rn Borg,Stockholm,SWEDEN,1956,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,5587647,58243.97985,2536152,111752.94
Minnie Driver,London,UNITED KINGDOM,1970,Female,ACTOR,FILM AND THEATRE,ARTS,5585021,33157.66316,4177501,206852.6296
Natascha Kampusch,Vienna,AUSTRIA,1988,Female,CELEBRITY,MEDIA PERSONALITY,PUBLIC FIGURE,5583585,61425.86548,2170498,192537.4138
Bettie Page,Nashville,UNITED STATES,1923,Female,MODEL,MEDIA PERSONALITY,PUBLIC FIGURE,5575170,53641.57677,3628247,214429.6154
Gianni Versace,Reggio Calabria,ITALY,1946,Male,DESIGNER,DESIGN,ARTS,5574989,30038.22474,3009597,142948.4359
Anna Torv,Melbourne,AUSTRALIA,1978,Female,ACTOR,FILM AND THEATRE,ARTS,5572831,38756.24066,3419674,179768.7419
Paulo Freire,Recife,BRAZIL,1921,Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,5570496,20925.31112,1379660,198946.2857
Rhys Ifans,Haverfordwest,UNITED KINGDOM,1967,Male,ACTOR,FILM AND THEATRE,ARTS,5570437,47292.62406,3961299,206312.4815
Carlos Fuentes,Panama City,Panama,1928,Male,WRITER,LANGUAGE,HUMANITIES,5569361,151722.2835,903638,121073.0652
Abdul Kalam,Dhanushkodi,India,1931,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5566361,66985.0101,4712267,111327.22
Devon Aoki,New York,UNITED STATES,1982,Female,MODEL,MEDIA PERSONALITY,PUBLIC FIGURE,5557751,28879.17854,3236044,198491.1071
Friedensreich Hundertwasser,Vienna,AUSTRIA,1928,Male,ARTIST,FINE ARTS,ARTS,5554155,43770.27301,1509574,158690.1429
Mohammed bin Rashid Al Maktoum,Dubai,UNITED ARAB EMIRATES,1949,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5550089,30626.16914,3379208,150002.4054
Princess Beatrice of York,London,United Kingdom,1988,Female,NOBLEMAN,GOVERNMENT,INSTITUTIONS,5548756,102141.4633,4310343,205509.4815
Madeleine Stowe,Los Angeles,UNITED STATES,1958,Female,ACTOR,FILM AND THEATRE,ARTS,5545774,56772.74643,3583170,163111
Harry Belafonte,New York,United States,1927,Male,SINGER,MUSIC,ARTS,5538138,30320.19138,3759751,158232.5143
Carlo Ancelotti,Reggiolo,ITALY,1959,Male,COACH,TEAM SPORTS,SPORTS,5525893,66813.65453,2129675,120128.1087
Carl Rogers,Chicago,UNITED STATES,1902,Male,PSYCHOLOGIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,5510606,16662.06359,2438131,145015.9474
Debbie Harry,Miami,UNITED STATES,1945,Female,SINGER,MUSIC,ARTS,5502701,21555.9833,3872441,203803.7407
Nancy Reagan,New York,UNITED STATES,1921,Female,ACTOR,FILM AND THEATRE,ARTS,5497356,29044.3641,4437221,148577.1892
Anna Popplewell,London,UNITED KINGDOM,1988,Female,ACTOR,FILM AND THEATRE,ARTS,5496230,45049.04636,3005930,196293.9286
V�ctor Vald�s,L'Hospitalet de Llobregat,SPAIN,1982,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5494685,44310.95927,1952863,101753.4259
Christian Dior,Granville,FRANCE,1905,Male,FASHION DESIGNER,DESIGN,ARTS,5494157,19851.56124,2230892,105656.8654
Larry Flynt,Magoffin County,United States,1942,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,5493208,27565.12972,3774356,177200.2581
M. Shadows,Los Angeles,UNITED STATES,1981,Male,SINGER,MUSIC,ARTS,5490477,20917.5384,3560698,203351
Richard Attenborough,Cambridge,UNITED KINGDOM,1923,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,5490284,26920.60411,3892663,144481.1579
Maya Angelou,St. Louis,UNITED STATES,1928,Female,WRITER,LANGUAGE,HUMANITIES,5487502,30999.04295,5001482,211057.7692
Yaya Tour�,Bouak�,Ivory Coast,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5473421,43358.64116,2593440,124395.9318
Tracy McGrady,Bartow,UNITED STATES,1979,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,5471913,41855.80394,3962933,151997.5833
Giorgio Armani,Piacenza,ITALY,1934,Male,DESIGNER,DESIGN,ARTS,5468455,14769.74341,2080391,140216.7949
Billy Crystal,New York,United States,1948,Male,ACTOR,FILM AND THEATRE,ARTS,5467072,52082.60176,4065159,136676.8
The Edge,Barking,UNITED KINGDOM,1961,Male,MUSICIAN,MUSIC,ARTS,5464053,21883.27258,3571215,151779.25
Kenny Rogers,Houston,UNITED STATES,1938,Male,SINGER,MUSIC,ARTS,5461502,22663.09573,4067568,160632.4118
Georgie Henley,Ilkley,UNITED KINGDOM,1995,Female,ACTOR,FILM AND THEATRE,ARTS,5458695,50177.97984,2677810,188230.8621
Ferdinand Marcos,Sarrat,PHILIPPINES,1917,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5457780,29617.31393,3358206,102976.9811
Lothar Matth�us,Erlangen,GERMANY,1961,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5454021,32020.63241,1404195,106941.5882
Josh Holloway,San Francisco-Bay Area,UNITED STATES,1969,Male,ACTOR,FILM AND THEATRE,ARTS,5450077,17158.02843,2938062,165153.8485
Fiona Apple,New York,UNITED STATES,1977,Female,SINGER,MUSIC,ARTS,5446888,39431.00139,4175881,201736.5926
Barry Manilow,New York,UNITED STATES,1943,Male,SINGER,MUSIC,ARTS,5446074,26716.18063,4218410,187795.6552
Sergio Leone,Rome,ITALY,1929,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,5445150,18445.41185,2044255,106767.6471
Stephen Harper,Toronto,CANADA,1959,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5444453,35058.72574,4188975,75617.40278
Robert Johnson,Hazlehurst,UNITED STATES,1911,Male,MUSICIAN,MUSIC,ARTS,5444385,35008.49982,2456820,151232.9167
Andy Garc�a,Havana,Cuba,1956,Male,ACTOR,FILM AND THEATRE,ARTS,5441597,37981.68522,2768219,136039.925
Dennis Bergkamp,Amsterdam,NETHERLANDS,1969,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5440241,19306.1605,2557540,129529.5476
Ryan Lochte,Rochester,UNITED STATES,1984,Male,SWIMMER,INDIVIDUAL SPORTS,SPORTS,5436983,245382.8116,4386323,151027.3056
Hedy Lamarr,Vienna,Austria,1913,Female,ACTOR,FILM AND THEATRE,ARTS,5435049,47347.33558,4231643,164698.4545
Nicklas Bendtner,Copenhagen,DENMARK,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5433325,55080.33246,2640592,110884.1837
Leelee Sobieski,New York,UNITED STATES,1983,Female,ACTOR,FILM AND THEATRE,ARTS,5431986,21897.75406,3511247,201184.6667
Frank Rijkaard,Amsterdam,NETHERLANDS,1962,Male,COACH,TEAM SPORTS,SPORTS,5428633,26812.4889,1888497,110788.4286
Chris Bosh,Dallas,UNITED STATES,1984,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,5424898,70009.50801,4205466,146618.8649
Vince Carter,Daytona Beach,UNITED STATES,1977,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,5421113,30831.92001,3793367,174874.6129
Laura Dern,Los Angeles,UNITED STATES,1967,Female,ACTOR,FILM AND THEATRE,ARTS,5418609,28736.09595,3721065,174793.8387
Olivia de Havilland,Tokyo,JAPAN,1916,Female,ACTOR,FILM AND THEATRE,ARTS,5414196,42554.03133,3714266,120315.4667
Lolo Ferrari,Clermont-Ferrand,FRANCE,1963,Female,PORNOGRAPHIC ACTOR,MEDIA PERSONALITY,PUBLIC FIGURE,5411695,18452.11188,1888845,208142.1154
John Cage,Los Angeles,UNITED STATES,1912,Male,COMPOSER,MUSIC,ARTS,5405459,18050.19718,2665020,120121.3111
Nicolae Ceau?escu,Scornice?ti,ROMANIA,1918,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5402261,49430.2746,1144195,87133.24194
Isabel Allende,Lima,PERU,1942,Female,WRITER,LANGUAGE,HUMANITIES,5397967,19441.15709,1504515,99962.35185
Shilpa Shetty,Mangalore,India,1975,Female,ACTOR,FILM AND THEATRE,ARTS,5395139,30272.24395,5040086,192683.5357
Sonia Gandhi,Lusiana,ITALY,1946,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,5393459,42397.89497,4333063,105754.098
Kathryn Bigelow,San Francisco-Bay Area,UNITED STATES,1951,Female,FILM DIRECTOR,FILM AND THEATRE,ARTS,5391034,165085.3467,3666253,122523.5
Monica Seles,Novi Sad,Serbia,1973,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,5387471,48549.67401,3045160,117118.9348
Nena,Hagen,Germany,1960,Female,SINGER,MUSIC,ARTS,5373954,36000.34896,1632055,173353.3548
James Caviezel,Mount Vernon,UNITED STATES,1968,Male,ACTOR,FILM AND THEATRE,ARTS,5372749,62686.20467,2643842,134318.725
Ken Follett,Cardiff,UNITED KINGDOM,1949,Male,WRITER,LANGUAGE,HUMANITIES,5372262,40901.77681,1528703,173298.7742
Bob Hope,Eltham,United Kingdom,1903,Male,ACTOR,FILM AND THEATRE,ARTS,5366374,31263.60158,4185773,141220.3684
Andrew Carroll,Gateshead,UNITED KINGDOM,1989,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5360430,92727.42365,3765375,130742.1951
Natasha Bedingfield,Haywards Heath,UNITED KINGDOM,1981,Female,SINGER,MUSIC,ARTS,5355852,23732.86148,3890186,148773.6667
Ravi Shankar,Varanasi,India,1920,Male,MUSICIAN,MUSIC,ARTS,5353500,119767.2843,4240284,87762.29508
Philipp Lahm,Munich,GERMANY,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5347641,68780.71609,1835871,100898.8868
Roberto Carlos da Silva,Gar�a,Brazil,1973,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5347640,36149.27785,109516,95493.57143
Shinz? Abe,Tokyo,JAPAN,1954,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5347601,102462.3223,735776,86251.62903
Annette Bening,Topeka,UNITED STATES,1958,Female,ACTOR,FILM AND THEATRE,ARTS,5345844,35141.28981,3478001,133646.1
Harper Lee,Monroeville,United States,1926,Female,WRITER,LANGUAGE,HUMANITIES,5342911,27287.12203,4589062,121429.7955
Rodrigo Santoro,Petr�polis,BRAZIL,1975,Male,ACTOR,FILM AND THEATRE,ARTS,5339883,27830.21176,2765086,190710.1071
David Cronenberg,Toronto,CANADA,1943,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,5338747,25160.27847,2541892,140493.3421
Robbie Keane,Dublin,IRELAND,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5334738,42773.3121,3514686,124063.6744
Anthony Perkins,New York,UNITED STATES,1932,Male,ACTOR,FILM AND THEATRE,ARTS,5333931,29724.67339,3509252,144160.2973
William Fichtner,Long Island,United States,1956,Male,ACTOR,FILM AND THEATRE,ARTS,5325916,28242.39258,3002228,171803.7419
Billy Graham,Charlotte,UNITED STATES,1918,Male,RELIGIOUS FIGURE,RELIGION,INSTITUTIONS,5325359,26625.50397,4059548,147926.6389
Paul Krugman,Albany,UNITED STATES,1953,Male,ECONOMIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,5323427,52364.67604,3356728,98581.98148
Mohamed Morsi,El-Adwah,Egypt,1951,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5322579,179368.484,2011232,84485.38095
Dannii Minogue,Melbourne,AUSTRALIA,1971,Female,SINGER,MUSIC,ARTS,5319881,31321.80071,4212022,129753.1951
Anah�,Mexico City,MEXICO,1983,Female,SINGER,MUSIC,ARTS,5309463,25774.82906,1156977,176982.1
Ezequiel Iv�n Lavezzi,Rosario,Argentina,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5307778,59102.90108,1717235,165868.0625
Fernando Llorente Torres,Pamplona,SPAIN,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5304406,79362.86971,2002076,126295.381
Martina Navratilova,Prague,Czech Republic,1956,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,5303686,48118.57112,3116331,94708.67857
George Peppard,Detroit,UNITED STATES,1928,Male,ACTOR,FILM AND THEATRE,ARTS,5303092,26127.0685,2545088,203965.0769
Faye Dunaway,Bascom,UNITED STATES,1941,Female,ACTOR,FILM AND THEATRE,ARTS,5301138,20343.35376,3249580,101944.9615
Andrei Chikatilo,Yablochnoye,Ukraine,1936,Male,EXTREMIST,OUTLAWS,PUBLIC FIGURE,5300315,18744.87519,2400993,165634.8438
Ted Turner,Cincinnati,UNITED STATES,1938,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,5297587,22316.2706,4407282,160532.9394
Robert Mitchum,Bridgeport,UNITED STATES,1917,Male,ACTOR,FILM AND THEATRE,ARTS,5297391,22319.37141,3587633,132434.775
Robert Englund,Los Angeles,UNITED STATES,1947,Male,ACTOR,FILM AND THEATRE,ARTS,5282924,31186.99151,3236900,203189.3846
Hern�n Crespo,Buenos Aires,ARGENTINA,1975,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5280837,19761.21035,1976304,101554.5577
Thora Birch,Los Angeles,UNITED STATES,1982,Female,ACTOR,FILM AND THEATRE,ARTS,5267799,18471.11543,3510219,195103.6667
Steven Soderbergh,Atlanta,UNITED STATES,1963,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,5263709,31979.80538,3164128,116971.3111
Spencer Tracy,Milwaukee,UNITED STATES,1900,Male,ACTOR,FILM AND THEATRE,ARTS,5255618,18831.71983,3337656,97326.25926
Steve Ballmer,Detroit,UNITED STATES,1956,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,5241350,29336.44244,3279238,145593.0556
Laura Linney,New York,UNITED STATES,1964,Female,ACTOR,FILM AND THEATRE,ARTS,5240522,24022.01667,3538743,163766.3125
Rutger Hauer,Breukelen,NETHERLANDS,1944,Male,ACTOR,FILM AND THEATRE,ARTS,5238444,21238.43,2787030,145512.3333
Erich Fromm,Frankfurt,GERMANY,1900,Male,PSYCHOLOGIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,5234284,13999.42889,1422606,98760.07547
Damien Hirst,Bristol,UNITED KINGDOM,1965,Male,ARTIST,FINE ARTS,ARTS,5233895,27594.99642,3694130,180479.1379
Bill Paxton,Fort Worth,UNITED STATES,1955,Male,ACTOR,FILM AND THEATRE,ARTS,5222294,23299.57375,3618072,200857.4615
Juanes,Carolina del Principe,Colombia,1972,Male,SINGER,MUSIC,ARTS,5216240,13301.20488,1757859,76709.41176
Jiang Zemin,Yangzhou,China,1926,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5213499,71653.84312,1454933,113336.9348
Eli Wallach,New York,United States,1915,Male,ACTOR,FILM AND THEATRE,ARTS,5208617,26845.42634,3074702,153194.6176
Carlos the jackal,Caracas,Venezuela,1949,Male,EXTREMIST,OUTLAWS,PUBLIC FIGURE,5197973,43274.28451,3005785,157514.3333
Holly Hunter,Conyers,UNITED STATES,1958,Female,ACTOR,FILM AND THEATRE,ARTS,5193504,15677.59295,3404147,115411.2
Zara Phillips,London,United Kingdom,1981,Female,NOBLEMAN,GOVERNMENT,INSTITUTIONS,5181544,67525.28383,3801048,185055.1429
Jesse Jackson,Greenville,UNITED STATES,1941,Male,SOCIAL ACTIVIST,ACTIVISM,PUBLIC FIGURE,5174614,35422.24234,4249007,191652.3704
Zack Snyder,Green Bay,United States,1966,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,5168055,51127.75829,3371442,198771.3462
Faith Hill,Ridgeland,UNITED STATES,1967,Female,SINGER,MUSIC,ARTS,5161153,26815.54722,4366436,198505.8846
Naoto Kan,Ube,JAPAN,1946,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,5154168,113591.0615,712165,80533.875
Hank Williams,Mount Olive,UNITED STATES,1923,Male,SINGER,MUSIC,ARTS,5152868,21380.26191,4298170,151554.9412
John Lydon,Holloway,United Kingdom,1956,Male,SINGER,MUSIC,ARTS,5149055,13778.93484,3082791,143029.3056
Juan Manuel Mata,Villafranca Montes de Oca,SPAIN,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5146878,76410.77037,2707758,102937.56
Juan Rom�n Riquelme,Buenos Aires,ARGENTINA,1978,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5140307,41296.41336,1439991,135271.2368
Robert Enke,Jena,Germany,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5140081,266631.5194,1257958,128502.025
Bernie Ecclestone,Bungay,UNITED KINGDOM,1930,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,5139023,39396.44734,2959874,142750.6389
David Tr�z�guet,Rouen,FRANCE,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5138258,38403.586,1825166,111701.2609
Michael Biehn,Anniston,UNITED STATES,1956,Male,ACTOR,FILM AND THEATRE,ARTS,5131904,22959.91398,3368765,165545.2903
Yuto Nagatomo,Saijo,JAPAN,1986,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5131626,89150.9396,721000,197370.2308
Victoria Azarenka,Minsk,BELARUS,1989,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,5131104,113971.1493,3220725,106898
Robert Sean Leonard,Westwood,UNITED STATES,1969,Male,ACTOR,FILM AND THEATRE,ARTS,5130017,16962.82181,2817136,138649.1081
Robert Patrick,Marietta,UNITED STATES,1958,Male,ACTOR,FILM AND THEATRE,ARTS,5124682,18301.48337,3159182,170822.7333
